97.5779,61.4633,84.1718
124.837,38.12,119.715
68.2898,115.542,104.784
18.4729,116.749,65.8697
99.3164,67.0225,54.0327
40.4518,33.5882,49.6339
5.77389,86.2366,59.6988
115.001,66.3744,91.0626
26.5685,76.4849,47.0224
1.58554,22.0087,3.90823
99.3921,119.587,65.3715
55.564,116.424,103.492
47.2786,56.7135,91.0336
24.0626,75.1864,79.7827
89.9323,46.5028,18.8052
15.965,86.9546,52.3934
65.5988,92.7285,10.63
125.298,79.7296,77.0044
88.3602,106.298,25.4892
7.3826,107.884,47.4979
11.2908,79.2758,39.0846
76.6624,6.83972,27.5083
52.1539,54.1183,84.2218
15.1875,78.1809,31.4082
94.9702,40.1132,77.911
113.775,56.0782,36.8656
38.1688,121.677,1.5941
48.7988,118.975,81.3237
125.803,79.3349,59.6218
23.2924,86.7175,39.5055
70.7903,98.0083,118.781
109.875,46.6707,125.621
9.38318,98.8245,51.7392
93.605,114.012,1.92013
125.013,80.9822,42.0333
74.9241,66.7576,98.1115
111.79,104.926,91.7885
113.384,25.7252,82.7631
66.7075,23.5283,34.098
126.329,46.8207,120.815
37.8348,117.611,90.8238
28.616,99.4859,9.49441
26.2369,108.869,108.319
77.9762,74.4741,94.331
79.8963,71.4873,47.3132
121.93,18.4114,114.071
92.0412,2.20116,90.9972
55.8297,115.585,116.722
10.5928,54.2925,12.2507
44.6908,52.6219,59.0714
37.5062,90.4567,48.6825
0.329981,119.073,20.1684
9.82439,17.3096,1.03753
118.143,95.2858,75.5116
84.4743,47.1821,18.9989
3.78752,41.1118,37.4103
117.858,5.15293,39.6115
80.8555,60.9826,27.1965
69.5779,71.5754,81.489
81.8286,116.266,6.11087
12.9,25.7724,96.5675
61.5825,26.1024,87.6402
81.7509,35.9268,104.95
82.7885,26.0701,72.2356
30.3001,110.544,119.418
49.299,114.332,32.5295
86.7093,104.19,37.6824
126.321,57.0458,98.665
25.5172,126.624,42.2404
107.006,80.4522,30.5066
113.117,93.3523,56.2789
81.6845,26.9348,82.3813
41.3247,108.686,118.308
18.2746,63.4742,16.3781
90.5102,93.7743,126.923
81.9279,15.0733,113.254
114.457,101.783,89.4447
24.1399,100.103,18.4905
122.805,125.62,17.1141
37.0453,104.627,97.5664
67.5518,89.7436,62.9187
123.831,43.4281,89.8535
78.2121,84.7529,70.5392
68.5201,103.027,6.01343
84.8983,65.5376,99.7877
83.8208,19.4655,114.861
69.0753,5.92292,88.6435
30.5201,30.0628,60.7468
49.0105,24.8677,58.3671
66.1247,61.913,34.9937
35.6911,1.46481,124.737
98.6097,125.296,40.1653
60.4632,75.5077,124.918
3.00238,16.0278,99.9456
9.01581,100.926,37.4832
108.804,56.747,56.9487
95.6646,125.822,62.8716
56.3081,28.3423,92.9344
117.055,77.3529,117.802
47.422,15.4776,51.715
82.4156,51.1686,53.1798
79.1529,21.7783,50.4754
119.318,82.2415,125.983
116.236,85.2439,14.011
88.182,94.2597,114.937
125.665,75.0632,43.684
54.6139,42.7278,41.5063
117.486,99.0359,69.8487
82.4199,88.0907,19.2016
72.222,7.51271,34.6791
123.937,89.9284,85.8477
49.1168,41.0812,107.626
99.5923,32.3995,61.8676
97.5754,20.6359,19.1115
111.586,108.818,113.371
98.5235,106.483,60.4344
14.2075,33.0972,103.162
55.7138,22.5827,74.1981
125.562,105.003,34.2888
16.764,49.2247,41.8015
51.4432,45.1617,3.72987
9.29091,94.2785,44.8111
116.917,65.8708,77.2106
50.7845,35.4462,97.8465
69.896,19.0326,78.6645
55.2671,117.556,57.1477
115.702,3.76354,90.2449
90.8637,59.4774,112.828
37.0618,57.0398,89.8303
71.3506,73.8039,11.0549
113.152,125.247,56.2166
116.882,6.53795,22.4951
33.6931,123.455,88.3659
110.904,46.2395,123.812
80.7502,116.135,14.8447
31.4147,43.4026,4.40079
88.5624,31.1042,8.16433
50.8073,121.968,67.6417
35.6349,31.0297,124.682
125.465,102.38,70.4854
8.52006,87.5324,67.7324
64.7366,76.4144,74.2704
87.2318,110.107,69.7253
47.5977,93.0112,115.965
43.4099,45.7614,104.1
58.2546,77.1761,19.5029
62.6554,37.7386,50.6071
70.8197,88.5459,44.5749
10.4614,124.181,75.6046
7.14294,121.646,49.9848
77.6283,2.16597,9.51721
17.3608,66.9026,85.9316
91.6312,26.1344,68.039
33.3565,73.7321,33.0502
21.3213,117.142,78.8116
125.422,47.3966,27.9877
16.9245,110.052,65.7263
67.5316,52.8717,26.2721
112.106,63.3331,22.4529
59.7111,70.4761,16.0988
109.696,20.1044,18.2648
119.213,37.4652,85.1674
77.1447,1.09642,111.302
17.1837,34.4529,57.0339
50.2339,55.7743,46.1759
1.04544,53.1959,93.5725
29.0331,70.1204,75.6245
94.7594,9.65193,0.496169
121.032,121.758,63.8293
15.4844,53.4695,6.30539
31.5832,35.1654,26.4098
49.848,26.3786,63.8751
7.01542,103.523,64.9715
118.317,120.707,99.4244
47.3511,42.9408,27.1987
93.527,43.9862,80.3945
59.0995,73.0194,22.5149
6.72392,39.7788,32.1668
7.22009,32.8103,25.9252
71.0494,48.2947,79.3947
77.3548,79.8779,114.56
103.765,1.72594,12.9387
39.6397,8.74136,116.462
104.611,127.059,109.169
76.0355,46.4097,24.1097
103.234,11.9367,68.0959
55.6287,71.0362,13.1153
78.1436,77.7601,52.894
110.31,84.9802,85.7043
8.23559,28.0296,5.99897
87.6303,105.384,85.8769
74.1905,81.149,87.6028
87.1292,120.789,96.3442
75.5911,97.3998,95.4028
56.76,45.4354,13.8125
80.8696,20.6696,25.7492
20.9655,76.2983,96.7854
34.0808,26.4419,46.5455
86.9748,8.75223,3.52576
44.6791,16.9878,31.5554
50.678,104.618,8.93978
8.55494,50.8086,90.0888
96.1578,9.93778,82.8775
64.502,85.5289,52.2773
31.9047,14.2889,97.7127
45.7172,95.1585,118.382
71.4665,116.124,66.6806
40.2519,22.2048,93.1224
86.7974,109.18,101.875
90.3232,25.8586,118.862
121.879,76.5367,95.4806
2.81835,85.0916,18.2892
92.9072,53.2494,28.227
47.7847,117.751,113.756
100.062,21.6561,0.0447332
69.7747,67.3733,95.2032
60.157,10.8398,83.3272
126.838,51.0917,105.532
91.96,9.88911,86.7116
65.8347,100.212,112.57
56.6971,94.0909,61.1069
24.1778,96.9092,18.1985
42.467,61.8164,71.4479
70.694,109.601,61.1993
56.4498,81.663,82.8554
56.4946,23.4377,22.2288
23.6978,83.5947,33.0686
107.025,82.4323,84.1602
84.5571,46.3923,94.0493
43.2687,112.227,66.2616
27.8389,40.9241,32.3525
88.9459,65.1019,1.2617
107.144,107.569,63.0781
50.5924,50.2628,44.6791
111.792,106.713,126.342
66.6471,35.2073,21.7798
88.8758,58.9051,105.375
121.944,37.9301,59.8068
78.1046,122.487,106.199
44.154,37.7559,90.4261
110.416,65.5948,3.35023
14.7681,26.5407,68.4521
16.0298,5.68511,48.021
79.1079,56.2775,98.2838
123.787,40.0691,76.9965
122.129,106.716,112.204
15.9088,67.592,43.1088
121.283,61.5364,81.039
53.0902,11.6411,75.5261
31.2893,55.7951,113.282
121.715,38.2107,50.8769
125.066,52.9788,77.4175
65.5177,69.0087,83.1027
113.539,20.1166,11.3801
83.8225,15.9035,51.4493
32.819,10.0326,30.1655
17.0228,25.9414,97.7575
60.1316,19.2248,31.294
13.1706,72.3149,42.935
88.6967,103.604,98.7301
73.9787,97.3196,8.94082
124.856,94.3852,61.9197
74.2731,31.9029,2.92833
29.3758,17.4416,23.0449
40.7559,101.264,38.9484
92.2052,6.08311,48.981
122.371,23.1059,74.9224
92.1281,83.2375,94.1472
123.422,96.408,38.4621
38.3571,57.1047,14.0664
9.08724,3.08348,111.386
18.0281,127.939,77.7711
79.9477,74.2122,109.674
82.876,103.588,127.116
105.921,16.3439,100.38
16.8694,108.549,106.463
65.8504,102.92,1.56871
12.7729,67.0479,84.8062
106.92,62.47,53.2142
17.3822,100.827,110.319
31.4486,109.914,113.402
14.8345,127.942,113.342
92.6056,79.8901,59.5538
74.2797,34.7662,35.1418
73.3953,12.6871,51.4857
45.775,29.5565,32.0348
24.2378,95.4069,6.95454
25.8066,108.18,74.0024
110.613,87.0999,8.47238
35.827,104.482,109.299
18.1459,7.93065,91.2138
3.54839,22.7652,91.1562
116.89,115.371,43.0464
48.4437,61.6504,77.8125
83.5854,7.04572,90.4997
7.07115,52.8207,120.056
39.106,77.0586,87.4631
46.0605,102.865,67.6429
120.063,85.4779,26.7427
0.535291,121.305,3.22479
109.835,11.4508,11.1554
73.0486,14.9992,33.9206
36.2048,3.88909,21.2914
79.2512,52.3328,82.9418
29.0637,7.91821,89.9875
119.563,14.9894,14.8083
111.62,54.0953,91.8668
71.0826,100.156,66.7319
10.7255,92.2187,24.2098
37.4682,92.754,17.5146
40.693,74.5888,28.9654
51.8484,19.6374,43.9645
85.769,55.8422,47.8536
107.06,7.09342,100.186
62.0023,36.1572,108.105
23.9898,27.7205,123.094
38.7981,11.3401,49.1893
2.66492,82.4227,21.3451
69.3969,93.1482,113.564
93.6066,2.61644,78.3178
111.121,43.3094,24.9066
12.0866,95.1579,44.5439
56.0512,52.9269,100.386
103.905,31.9874,107.48
76.0912,93.9896,15.6367
56.1958,117.979,43.3573
51.2897,28.7776,54.6974
100.479,31.4425,9.12011
121.824,100.839,102.268
107.388,66.446,104.885
57.7056,49.5672,20.1942
82.6121,61.6539,115.352
127.156,117.705,40.279
99.5422,93.6098,72.2664
79.0218,41.701,38.256
94.6585,97.8967,28.2355
10.0158,21.1864,57.013
64.7131,121.665,88.4555
73.8333,115.489,61.2949
48.1016,94.8772,127.741
24.9864,24.5828,49.3081
45.1806,107.195,110.962
32.5327,106.351,100.667
72.8117,77.8932,66.2768
17.0781,28.915,107.978
55.3341,123.573,77.8745
83.5695,5.58926,99.0609
12.5826,70.3024,92.7263
101.038,16.1357,80.2158
34.333,64.2373,47.093
34.0738,89.2236,71.6758
83.3819,6.4042,50.8707
66.3439,38.9369,29.2217
39.0108,111.749,107.115
105.288,0.826603,8.02987
85.2654,56.1607,3.60336
35.1399,11.7302,9.19262
6.20086,24.3128,79.495
98.9272,125.351,95.6307
51.143,31.6839,31.8679
98.2359,65.7577,121.092
41.9117,21.1396,127.496
92.7824,87.4834,38.4326
122.004,126.494,22.1812
101.119,103.782,23.0078
109.149,61.0474,79.1684
112.752,96.1873,90.8987
121.945,102.388,115.211
73.4399,73.3153,112.562
41.0706,124.458,16.2462
72.9385,94.6942,82.0039
66.0301,8.60595,103.143
65.5258,101.388,62.6269
103.958,95.3925,61.1212
126.14,68.5115,36.9032
21.1474,49.6604,97.9505
100.316,34.4126,66.1378
63.2145,28.3575,40.5259
50.426,101.797,113.841
34.9883,14.8679,110.3
51.2346,87.8064,76.9938
5.23847,25.8365,85.5997
108.382,91.3623,58.9881
43.0089,67.3207,26.3806
104.13,65.4604,94.8921
13.0333,86.6078,16.5525
110.984,58.9236,50.9651
49.1216,122.138,79.3226
89.6475,44.5641,53.1199
75.4888,79.5524,67.9879
57.7883,2.78699,27.7943
6.78212,8.02546,53.6308
92.3819,116.407,16.9931
23.37,31.4163,84.3138
49.7506,7.54644,21.7742
16.6427,20.5797,108.382
33.1952,3.56351,39.3056
84.1603,52.6851,33.4437
35.4829,14.3326,78.0078
88.6028,89.8213,29.5602
28.5907,19.6097,32.3472
56.385,26.3918,40.3726
110.016,118.774,28.7801
127.009,14.1436,60.1964
83.3227,63.8942,67.7428
105.097,80.5369,88.3225
85.4789,113.732,91.8861
124.784,69.8923,16.5711
30.2281,105.375,30.9037
108.236,65.978,120.725
9.79607,94.5687,12.3347
42.1432,22.9537,38.7265
82.5159,4.9695,29.5002
111.296,3.97839,43.6438
43.4923,87.3011,107.538
111.235,64.398,60.0749
71.5577,21.8769,45.807
35.4437,18.6613,115.699
52.0149,48.8894,93.0745
82.9186,29.1253,31.0525
75.6437,38.9214,125.621
87.9784,81.0646,20.5749
126.705,35.5805,25.5444
28.2051,18.8764,29.5228
71.8488,62.3688,116.824
51.3868,45.6039,53.222
111.462,117.162,75.0989
29.2687,24.6053,93.7602
16.968,76.6202,14.6496
110.042,31.5388,43.7749
13.095,107.182,82.6963
10.7162,67.1608,35.7609
31.2912,65.8657,71.3415
56.8356,94.0708,90.2179
86.3584,37.9196,24.5867
75.1824,89.3064,70.1905
0.40436,72.7682,59.3521
75.5032,102.037,83.9574
41.2634,119.005,32.5776
55.9131,101.047,64.1163
99.688,114.142,43.2988
54.3843,124.858,110.46
90.1453,28.1497,48.3253
33.4867,84.9853,14.396
123.705,43.3437,52.3157
20.2913,118.526,13.6221
90.4818,118.93,86.3903
21.8339,66.4337,60.4271
105.791,107.697,51.4319
10.3689,35.6102,24.4791
74.4853,7.29817,10.6214
117.784,61.6825,7.47987
100.244,23.8278,35.6295
20.5689,57.3145,120.615
34.9649,53.0191,35.9585
87.2806,73.3104,26.4846
100.903,35.7922,17.4151
59.2929,57.6261,83.8488
119.72,35.4175,63.5459
43.1519,45.7864,99.1561
67.631,120.272,106.454
78.2524,110.056,40.1367
85.7323,82.2994,63.9645
121.362,102.868,121.279
113.977,9.83319,46.2981
21.9351,97.1138,119.608
48.4198,70.0165,27.4007
65.8348,1.3094,85.0268
21.6836,121.029,120.444
85.2295,36.1813,38.2307
56.3856,103.812,30.5025
34.8398,54.0647,12.5582
74.9766,11.797,94.8576
10.9411,5.15881,69.7258
4.22008,119.135,79.559
50.5182,13.0706,48.6728
42.1267,61.4903,118.689
69.5274,127.325,119.999
26.5542,21.0088,113.028
18.9985,106.238,21.2094
57.2292,34.6239,125.022
87.7317,69.4637,51.0864
100.29,16.4403,62.8834
67.1475,27.3814,68.0422
8.8733,31.6014,59.1776
88.4323,82.1196,72.2482
9.1051,124.246,5.73851
127.794,65.7736,5.06365
119.793,92.3278,26.0724
104.821,111.326,4.31067
126.03,40.5555,38.9345
123.052,0.287243,108.398
46.1385,100.577,124.838
109.022,39.7246,24.2198
49.0641,48.5979,55.8213
108.242,9.03023,9.94089
52.49,18.1353,6.18717
58.2285,17.9297,71.9608
63.2921,9.72269,36.2886
89.3645,114.544,19.6149
93.6752,112.574,60.1705
4.60972,107.626,60.4577
113.008,25.7648,33.0349
109.846,6.78669,72.7595
6.06622,55.8508,121.357
61.8875,36.0926,2.38762
71.8284,88.5826,20.523
78.0155,18.8111,38.4526
21.9764,82.1032,48.1753
58.265,43.4678,34.7191
77.8799,9.14296,19.2932
10.0504,13.7527,126.92
70.5081,126.761,24.6843
103.543,108.607,31.471
48.3024,114.673,87.3218
41.6598,48.5607,123.414
44.0475,120.389,83.997
64.5704,70.4046,102.808
103.023,92.381,56.9113
23.1984,22.646,100.379
57.9174,100.526,109.522
77.2107,110.576,123.275
76.1302,53.0844,122.035
100.815,28.6273,102.642
4.2855,76.9298,89.3155
91.6073,118.59,9.87623
87.0217,34.6371,2.26532
43.0187,99.2075,72.67
17.8268,74.2305,37.051
74.7381,97.4289,59.6969
47.1171,27.3463,32.2228
28.6391,104.557,14.799
23.9137,52.6873,67.8834
17.949,25.5018,96.5107
120.591,29.7873,45.4405
81.9068,121.395,36.0301
91.783,80.4163,70.6672
94.0484,123.435,41.8747
38.7183,13.2618,116.105
75.7693,87.9999,85.5341
7.46621,7.11694,112.88
39.689,35.756,89.4375
54.4881,59.6698,14.1247
122.371,77.6188,39.6265
90.8822,70.2101,69.4138
8.3227,24.1169,62.8083
44.3528,115.9,15.2247
115.02,81.9483,10.6597
28.8947,120.667,23.9215
16.9998,68.4359,111.921
102.534,75.9021,119.038
87.4144,115.591,26.7943
48.8518,42.0792,86.4641
62.9765,36.4507,36.0829
102.603,127.333,106.293
44.0168,7.65555,2.40987
106.825,52.0084,118.31
122.05,39.0284,72.2582
4.70946,67.923,64.9248
28.6309,84.9229,5.36075
12.5523,59.4568,81.2629
3.59054,18.8712,68.854
30.3848,67.723,110.933
116.849,2.69952,19.3839
24.9317,105.303,18.7168
3.22469,21.3193,26.3723
5.63456,0.144464,78.3807
123.944,122.194,117.409
68.2026,126.904,57.3321
5.12738,27.5346,14.255
10.4881,40.0869,73.7118
91.751,43.6774,92.5829
32.6051,74.0623,32.3059
15.5383,62.9112,35.0054
34.9222,87.8429,12.308
53.639,91.0676,33.6273
80.0113,96.7022,33.7718
30.392,92.6466,27.966
19.801,32.8491,26.8697
77.1331,37.9765,54.4044
91.3881,48.4646,94.4913
37.0999,12.2156,10.1687
1.68283,44.8207,84.231
33.9888,60.359,19.1422
68.9942,95.2812,106.985
81.3022,20.9202,70.0527
114.93,100.932,38.7548
20.7013,3.32351,3.40138
48.6674,23.1246,36.2505
75.5371,100.258,74.227
1.94151,63.6458,122.692
96.4328,100.746,6.90724
106.602,102.428,51.7279
62.8326,8.41725,112.087
81.9747,77.4115,79.3682
60.9598,30.7137,100.288
3.01248,17.6432,73.22
41.7673,38.3445,76.5435
45.1687,87.0119,99.668
81.4192,34.549,71.9257
27.6462,36.4905,7.5715
22.3378,4.92333,108.317
29.245,111.525,82.7457
80.9729,46.3574,91.1629
65.0599,0.332156,40.5744
16.4281,61.292,71.288
116.717,64.3045,88.9312
61.9365,106.072,127.276
10.48,23.2404,86.2876
110.148,104.66,120.837
54.0737,4.30579,29.3272
61.6452,26.6435,34.2505
41.9624,55.8885,17.7754
124.708,8.86147,64.1328
87.871,73.9214,64.4649
0.445372,90.3495,125.757
71.7334,79.066,62.0614
32.6646,13.0025,40.1331
31.9403,23.4825,63.3736
118.228,5.63053,40.0332
111.065,59.7043,44.339
12.3917,121.349,70.9825
46.6422,35.3119,126.871
64.4176,32.0199,7.73254
0.550346,119.891,81.6539
65.0153,120.336,44.0034
62.7722,64.0697,123.069
124.834,96.7343,8.07195
36.9666,0.67466,31.5545
100.34,118.903,37.185
12.3734,101.967,96.8893
56.7124,114.359,90.2387
127.695,33.0011,125.551
